Date,Product,Category,Quantity,Price_per_unit,Total_value,Region,Costs
2024-10-01,RAM memory,Components,5,122,610,Houston,390
2024-10-02,Hard disc,Equipment,2,300,600,Chicago,404
2024-10-02,Power Supply,Components,1,141,141,Phoenix,87
2024-10-02,Laptop,Computers,1,1228,1228,Los Angeles,815
2024-10-02,RAM memory,Components,3,283,849,San Diego,519
2024-10-03,Headphones,Peripherals,10,97,970,New York,580
2024-10-03,Graphic Card,Components,1,438,438,New York,297
2024-10-03,USB drive,Equipment,7,65,455,San Diego,287
2024-10-03,Processor,Components,9,660,5940,Chicago,4149
2024-10-04,SSD,Equipment,2,90,180,Los Angeles,122
2024-10-04,Hard disc,Equipment,5,239,1195,Los Angeles,825
2024-10-04,Hard disc,Equipment,9,50,450,New York,270
2024-10-04,USB drive,Equipment,7,67,469,Los Angeles,280
2024-10-04,RAM memory,Components,1,82,82,Houston,49
2024-10-04,Hard disc,Equipment,9,279,2511,San Antonio,1584
2024-10-04,Web Camera,Peripherals,3,162,486,San Diego,294
2024-10-05,Graphic Card,Components,8,775,6200,Phoenix,4128
2024-10-05,Power Supply,Components,10,153,1530,Houston,980
2024-10-06,RAM memory,Components,10,80,800,Houston,480
2024-10-06,Graphic Card,Components,2,958,1916,San Antonio,1160
2024-10-06,RAM memory,Components,6,258,1548,San Diego,948
2024-10-07,USB drive,Equipment,7,50,350,Los Angeles,210
2024-10-07,Hard disc,Equipment,7,124,868,Chicago,581
2024-10-07,RAM memory,Components,7,144,1008,Chicago,637
2024-10-07,Motherboard,Components,5,148,740,Los Angeles,505
2024-10-07,SSD,Equipment,6,92,552,Philadelphia,354
2024-10-07,Motherboard,Components,9,109,981,Philadelphia,684
2024-10-07,Power Supply,Components,7,156,1092,Phoenix,742
2024-10-08,Processor,Components,4,704,2816,San Antonio,1748
2024-10-08,Processor,Components,10,915,9150,Houston,6120
2024-10-08,Headphones,Peripherals,5,352,1760,Los Angeles,1065
2024-10-08,Case,Components,2,88,176,Philadelphia,112
2024-10-08,Graphic Card,Components,7,745,5215,New York,3605
2024-10-08,SSD,Equipment,7,170,1190,Los Angeles,756
2024-10-08,SSD,Equipment,6,296,1776,Philadelphia,1116
2024-10-09,Headphones,Peripherals,6,119,714,Los Angeles,492
2024-10-09,Graphic Card,Components,6,964,5784,Phoenix,3516
2024-10-09,Power Supply,Components,6,72,432,Los Angeles,282
2024-10-10,RAM memory,Components,4,232,928,Chicago,588
2024-10-10,USB drive,Equipment,6,11,66,Phoenix,36
2024-10-10,Hard disc,Equipment,7,278,1946,San Diego,1218
2024-10-11,Case,Components,8,130,1040,Philadelphia,648
2024-10-11,Mouse,Peripherals,10,94,940,Chicago,580
2024-10-11,Motherboard,Components,7,127,889,New York,560
2024-10-11,Hard disc,Equipment,10,74,740,Houston,440
2024-10-11,Processor,Components,1,451,451,San Antonio,276
2024-10-11,Keyboard,Peripherals,5,203,1015,Philadelphia,695
2024-10-12,Keyboard,Peripherals,4,129,516,Houston,324
2024-10-12,Headphones,Peripherals,3,122,366,Houston,246
2024-10-12,Laptop,Computers,9,1074,9666,San Antonio,5985
2024-10-12,Web Camera,Peripherals,4,142,568,San Antonio,392
2024-10-12,Motherboard,Components,9,428,3852,Los Angeles,2565
2024-10-12,Case,Components,8,120,960,Chicago,584
2024-10-12,Power Supply,Components,6,91,546,Houston,342
2024-10-12,Headphones,Peripherals,5,256,1280,Phoenix,780
2024-10-12,Graphic Card,Components,10,385,3850,New York,2570
2024-10-13,Keyboard,Peripherals,2,105,210,Los Angeles,126
2024-10-13,SSD,Equipment,6,456,2736,Houston,1782
2024-10-13,Power Supply,Components,1,135,135,San Antonio,81
2024-10-14,Headphones,Peripherals,5,58,290,San Diego,195
2024-10-14,Headphones,Peripherals,9,298,2682,Phoenix,1773
2024-10-14,Laptop,Computers,3,669,2007,San Antonio,1302
2024-10-14,Hard disc,Equipment,2,183,366,San Diego,238
2024-10-15,Case,Components,1,60,60,New York,37
2024-10-15,Monitor,Components,1,252,252,San Diego,161
2024-10-15,Graphic Card,Components,3,1483,4449,Houston,3099
2024-10-15,Keyboard,Peripherals,5,149,745,Chicago,490
2024-10-16,Keyboard,Peripherals,7,81,567,San Diego,350
2024-10-16,SSD,Equipment,1,397,397,San Antonio,274
2024-10-16,Keyboard,Peripherals,8,205,1640,Phoenix,1048
2024-10-16,Graphic Card,Components,2,1316,2632,Los Angeles,1616
2024-10-16,Mouse,Peripherals,1,90,90,Chicago,56
2024-10-16,Hard disc,Equipment,5,246,1230,Philadelphia,790
2024-10-16,Case,Components,4,71,284,Phoenix,176
2024-10-16,RAM memory,Components,6,281,1686,Los Angeles,1146
2024-10-17,RAM memory,Components,8,108,864,Houston,576
2024-10-18,Web Camera,Peripherals,2,125,250,San Diego,160
2024-10-18,Processor,Components,9,430,3870,San Diego,2322
2024-10-18,Mouse,Peripherals,10,72,720,Philadelphia,490
2024-10-18,Hard disc,Equipment,6,191,1146,Los Angeles,792
2024-10-19,Mouse,Peripherals,8,139,1112,Philadelphia,736
2024-10-19,RAM memory,Components,8,167,1336,Philadelphia,824
2024-10-19,USB drive,Equipment,3,16,48,Houston,30
2024-10-19,Keyboard,Peripherals,4,88,352,Los Angeles,216
2024-10-19,Monitor,Components,4,697,2788,Philadelphia,1704
2024-10-20,Keyboard,Peripherals,1,207,207,Philadelphia,135
2024-10-20,Monitor,Components,4,532,2128,San Diego,1408
2024-10-20,Motherboard,Components,1,115,115,Houston,70
2024-10-20,SSD,Equipment,6,428,2568,San Antonio,1674
2024-10-20,Headphones,Peripherals,6,123,738,Los Angeles,498
2024-10-20,USB drive,Equipment,10,91,910,Chicago,570
2024-10-20,Keyboard,Peripherals,4,124,496,Phoenix,300
2024-10-21,Headphones,Peripherals,6,339,2034,New York,1374
2024-10-21,Web Camera,Peripherals,4,60,240,New York,164
2024-10-21,Laptop,Computers,5,725,3625,Phoenix,2270
2024-10-21,Laptop,Computers,4,1864,7456,Los Angeles,5032
2024-10-21,Keyboard,Peripherals,9,151,1359,Houston,882
2024-10-21,Web Camera,Peripherals,7,147,1029,San Antonio,679
2024-10-22,Power Supply,Components,9,106,954,Chicago,657
2024-10-22,RAM memory,Components,2,165,330,New York,220
2024-10-22,Monitor,Components,1,516,516,Los Angeles,329
2024-10-22,SSD,Equipment,2,228,456,Phoenix,304
2024-10-22,Web Camera,Peripherals,5,103,515,Philadelphia,330
2024-10-22,Mouse,Peripherals,10,102,1020,Los Angeles,620
2024-10-22,Motherboard,Components,6,389,2334,Los Angeles,1626
2024-10-22,Hard disc,Equipment,3,66,198,Houston,126
2024-10-22,Processor,Components,10,655,6550,Philadelphia,3950
2024-10-22,Hard disc,Equipment,8,106,848,San Antonio,520
2024-10-23,Web Camera,Peripherals,7,95,665,New York,420
2024-10-23,Web Camera,Peripherals,3,166,498,Phoenix,339
2024-10-23,Motherboard,Components,3,333,999,New York,675
2024-10-23,Graphic Card,Components,2,874,1748,Chicago,1198
2024-10-23,Case,Components,8,74,592,Phoenix,392
2024-10-23,Laptop,Computers,3,1951,5853,Philadelphia,3852
2024-10-23,Monitor,Components,2,374,748,New York,456
2024-10-23,Case,Components,1,107,107,New York,69
2024-10-23,USB drive,Equipment,3,89,267,Chicago,177
2024-10-23,Power Supply,Components,5,75,375,Phoenix,230
2024-10-24,Laptop,Computers,1,1968,1968,Los Angeles,1226
2024-10-24,RAM memory,Components,5,171,855,Chicago,585
2024-10-24,Hard disc,Equipment,8,50,400,New York,240
2024-10-24,Graphic Card,Components,1,1453,1453,San Antonio,1014
2024-10-24,Power Supply,Components,7,55,385,Chicago,238
2024-10-24,Case,Components,1,55,55,Chicago,33
2024-10-24,Processor,Components,7,472,3304,Los Angeles,2254
2024-10-24,Power Supply,Components,10,177,1770,San Antonio,1220
2024-10-25,Motherboard,Components,2,288,576,San Antonio,364
2024-10-25,Headphones,Peripherals,1,208,208,Chicago,128
2024-10-25,SSD,Equipment,2,367,734,Houston,492
2024-10-26,Power Supply,Components,8,51,408,San Antonio,280
2024-10-26,Web Camera,Peripherals,7,51,357,San Diego,245
2024-10-26,Web Camera,Peripherals,3,193,579,Philadelphia,387
2024-10-26,Motherboard,Components,5,302,1510,New York,940
2024-10-26,Power Supply,Components,6,152,912,New York,594
2024-10-26,SSD,Equipment,7,260,1820,Houston,1134
2024-10-26,USB drive,Equipment,2,27,54,New York,32
2024-10-26,Power Supply,Components,8,196,1568,Phoenix,1040
2024-10-26,Keyboard,Peripherals,4,141,564,Houston,384
2024-10-27,Graphic Card,Components,3,408,1224,Houston,795
2024-10-27,Laptop,Computers,10,1391,13910,San Diego,9120
2024-10-27,Graphic Card,Components,6,389,2334,Houston,1416
2024-10-27,Web Camera,Peripherals,3,85,255,San Diego,153
2024-10-27,Web Camera,Peripherals,7,172,1204,Houston,756
2024-10-27,Motherboard,Components,8,158,1264,New York,760
2024-10-27,Mouse,Peripherals,6,117,702,San Diego,486
2024-10-28,Monitor,Components,10,576,5760,New York,3810
2024-10-28,Case,Components,8,84,672,San Diego,440
2024-10-28,Web Camera,Peripherals,2,96,192,Philadelphia,126
2024-10-28,USB drive,Equipment,7,41,287,New York,175
2024-10-28,SSD,Equipment,10,180,1800,Chicago,1120
2024-10-29,Keyboard,Peripherals,10,52,520,Los Angeles,330
2024-10-29,Motherboard,Components,6,276,1656,New York,1134
2024-10-29,Keyboard,Peripherals,9,208,1872,New York,1152
2024-10-29,Monitor,Components,6,676,4056,Los Angeles,2466
2024-10-30,RAM memory,Components,7,248,1736,Los Angeles,1155
2024-10-30,Web Camera,Peripherals,8,168,1344,Phoenix,824
2024-10-30,Case,Components,1,39,39,Philadelphia,23
2024-10-30,Web Camera,Peripherals,4,197,788,Houston,540
2024-10-30,RAM memory,Components,2,264,528,Los Angeles,364
2024-10-30,Keyboard,Peripherals,1,45,45,San Diego,31
2024-10-30,Headphones,Peripherals,5,359,1795,Phoenix,1190
2024-10-31,Monitor,Components,9,423,3807,Los Angeles,2403
2024-10-31,Power Supply,Components,7,69,483,Philadelphia,315
2024-10-31,Graphic Card,Components,7,851,5957,Phoenix,3710
2024-10-31,Processor,Components,7,632,4424,Phoenix,2989
2024-10-31,Power Supply,Components,9,99,891,Houston,531
2024-10-31,Power Supply,Components,6,80,480,San Antonio,294
2024-10-31,Keyboard,Peripherals,10,141,1410,Los Angeles,860
2024-10-31,Power Supply,Components,5,113,565,Chicago,380
2024-10-31,Motherboard,Components,3,287,861,Phoenix,549
2024-11-01,Web Camera,Peripherals,1,184,184,Houston,124
2024-11-01,SSD,Equipment,6,216,1296,Los Angeles,864
2024-11-01,Laptop,Computers,4,1965,7860,Philadelphia,5240
2024-11-01,Laptop,Computers,9,931,8379,Houston,5328
2024-11-01,Processor,Components,8,549,4392,New York,2792
2024-11-01,Laptop,Computers,2,1858,3716,New York,2504
2024-11-01,Monitor,Components,3,687,2061,Los Angeles,1389
2024-11-01,Graphic Card,Components,1,981,981,Philadelphia,670
2024-11-02,Motherboard,Components,9,272,2448,Chicago,1548
2024-11-02,Mouse,Peripherals,1,97,97,San Diego,60
2024-11-02,RAM memory,Components,7,83,581,Los Angeles,378
2024-11-02,Motherboard,Components,10,395,3950,New York,2450
2024-11-02,Power Supply,Components,7,53,371,Chicago,224
2024-11-02,Case,Components,10,147,1470,Los Angeles,900
2024-11-02,Motherboard,Components,2,361,722,New York,488
2024-11-02,Hard disc,Equipment,2,169,338,New York,228
2024-11-02,Keyboard,Peripherals,6,67,402,San Diego,252
2024-11-02,Mouse,Peripherals,2,20,40,Los Angeles,24
2024-11-02,Mouse,Peripherals,3,146,438,San Diego,282
2024-11-02,Processor,Components,6,697,4182,San Diego,2754
2024-11-03,Processor,Components,2,580,1160,Los Angeles,706
2024-11-03,Web Camera,Peripherals,3,112,336,Houston,228
2024-11-03,Mouse,Peripherals,2,84,168,Houston,116
2024-11-03,Web Camera,Peripherals,8,79,632,Houston,384
2024-11-04,Motherboard,Components,8,215,1720,New York,1048
2024-11-04,Hard disc,Equipment,9,209,1881,Phoenix,1260
2024-11-04,USB drive,Equipment,3,20,60,San Antonio,36
2024-11-04,SSD,Equipment,2,369,738,New York,450
2024-11-04,Case,Components,9,126,1134,Phoenix,675
2024-11-04,Keyboard,Peripherals,3,126,378,Phoenix,246
2024-11-04,Power Supply,Components,10,69,690,Houston,450
2024-11-04,Power Supply,Components,9,168,1512,Houston,963
2024-11-04,Graphic Card,Components,2,1185,2370,New York,1456
2024-11-04,Keyboard,Peripherals,9,183,1647,Philadelphia,1053
2024-11-05,SSD,Equipment,4,490,1960,San Antonio,1308
2024-11-05,Hard disc,Equipment,6,256,1536,Houston,948
2024-11-05,SSD,Equipment,8,151,1208,Philadelphia,792
2024-11-05,Motherboard,Components,4,127,508,Los Angeles,340
2024-11-05,Power Supply,Components,3,96,288,Philadelphia,177
2024-11-05,USB drive,Equipment,6,64,384,New York,246
2024-11-05,Graphic Card,Components,1,960,960,Philadelphia,643
2024-11-05,Keyboard,Peripherals,4,202,808,Houston,492
2024-11-06,Mouse,Peripherals,6,28,168,New York,102
2024-11-06,Motherboard,Components,10,492,4920,New York,3250
2024-11-06,Processor,Components,4,440,1760,Chicago,1080
2024-11-06,Hard disc,Equipment,1,51,51,San Antonio,33
2024-11-06,RAM memory,Components,9,281,2529,Chicago,1584
2024-11-06,USB drive,Equipment,9,16,144,New York,90
2024-11-07,Power Supply,Components,2,134,268,Philadelphia,176
2024-11-07,Power Supply,Components,1,167,167,Philadelphia,102
2024-11-07,SSD,Equipment,4,291,1164,New York,732
2024-11-07,RAM memory,Components,10,258,2580,Phoenix,1610
2024-11-07,Headphones,Peripherals,5,171,855,San Antonio,520
2024-11-08,USB drive,Equipment,1,99,99,Philadelphia,65
2024-11-08,Hard disc,Equipment,5,132,660,San Diego,445
2024-11-08,Case,Components,3,68,204,Philadelphia,123
2024-11-08,Headphones,Peripherals,10,282,2820,Houston,1950
2024-11-08,Graphic Card,Components,3,748,2244,Phoenix,1521
2024-11-08,Web Camera,Peripherals,10,83,830,Chicago,540
2024-11-08,RAM memory,Components,9,244,2196,Houston,1413
2024-11-08,Headphones,Peripherals,2,157,314,Los Angeles,192
2024-11-09,Power Supply,Components,9,160,1440,Phoenix,999
2024-11-09,Hard disc,Equipment,9,146,1314,Chicago,828
2024-11-09,Mouse,Peripherals,10,35,350,Houston,210
2024-11-09,Monitor,Components,10,445,4450,Philadelphia,2800
2024-11-09,Case,Components,9,128,1152,Houston,801
2024-11-09,Processor,Components,2,957,1914,San Diego,1326
2024-11-10,Case,Components,7,56,392,Phoenix,245
2024-11-10,Hard disc,Equipment,8,172,1376,Chicago,848
2024-11-10,Laptop,Computers,2,1120,2240,Phoenix,1388
2024-11-10,Power Supply,Components,2,126,252,San Antonio,162
2024-11-11,Monitor,Components,4,772,3088,Philadelphia,2120
2024-11-11,Hard disc,Equipment,8,123,984,San Diego,640
2024-11-11,Mouse,Peripherals,10,51,510,Chicago,300
2024-11-11,Processor,Components,1,473,473,Philadelphia,285
2024-11-11,USB drive,Equipment,7,95,665,Los Angeles,441
2024-11-11,USB drive,Equipment,3,88,264,San Antonio,171
2024-11-12,Keyboard,Peripherals,9,192,1728,Los Angeles,1161
2024-11-12,RAM memory,Components,2,194,388,Chicago,270
2024-11-12,Graphic Card,Components,1,498,498,New York,309
2024-11-13,Web Camera,Peripherals,7,87,609,San Antonio,406
2024-11-13,Mouse,Peripherals,3,68,204,Los Angeles,129
2024-11-13,Hard disc,Equipment,2,135,270,San Diego,162
2024-11-13,Case,Components,3,47,141,Phoenix,93
2024-11-13,Case,Components,2,119,238,Houston,160
2024-11-13,Power Supply,Components,5,141,705,Los Angeles,425
2024-11-13,Graphic Card,Components,2,778,1556,Los Angeles,948
2024-11-14,Mouse,Peripherals,3,125,375,San Antonio,249
2024-11-14,Keyboard,Peripherals,2,86,172,San Diego,116
2024-11-14,Web Camera,Peripherals,2,190,380,Phoenix,248
2024-11-14,SSD,Equipment,9,384,3456,San Diego,2178
2024-11-14,Power Supply,Components,9,126,1134,Los Angeles,783
2024-11-14,RAM memory,Components,2,131,262,New York,176
2024-11-15,Hard disc,Equipment,8,253,2024,Philadelphia,1336
2024-11-15,SSD,Equipment,8,287,2296,Phoenix,1384
2024-11-15,Power Supply,Components,6,182,1092,Philadelphia,678
2024-11-15,Keyboard,Peripherals,6,58,348,New York,234
2024-11-16,Power Supply,Components,10,194,1940,Los Angeles,1270
2024-11-16,Power Supply,Components,6,182,1092,Los Angeles,708
2024-11-16,Keyboard,Peripherals,5,30,150,New York,90
2024-11-16,Headphones,Peripherals,8,222,1776,Houston,1168
2024-11-16,Web Camera,Peripherals,4,79,316,New York,216
2024-11-16,Case,Components,2,88,176,San Diego,120
2024-11-16,Mouse,Peripherals,10,75,750,Phoenix,480
2024-11-17,Headphones,Peripherals,2,361,722,Houston,478
2024-11-17,Processor,Components,10,570,5700,Chicago,3790
2024-11-17,Laptop,Computers,4,1046,4184,Chicago,2824
2024-11-17,Processor,Components,5,784,3920,Los Angeles,2405
2024-11-17,Hard disc,Equipment,8,159,1272,San Antonio,880
2024-11-17,RAM memory,Components,9,73,657,San Antonio,432
2024-11-17,RAM memory,Components,3,58,174,Houston,117
2024-11-18,Headphones,Peripherals,4,170,680,New York,452
2024-11-18,Motherboard,Components,9,192,1728,Chicago,1188
2024-11-18,Headphones,Peripherals,7,346,2422,San Antonio,1659
2024-11-18,SSD,Equipment,4,337,1348,Phoenix,852
2024-11-18,Web Camera,Peripherals,9,126,1134,Chicago,774
2024-11-18,USB drive,Equipment,5,30,150,Chicago,100
2024-11-18,Web Camera,Peripherals,3,193,579,Chicago,348
2024-11-18,Mouse,Peripherals,2,146,292,Los Angeles,178
2024-11-18,Processor,Components,5,668,3340,Los Angeles,2105
2024-11-19,Hard disc,Equipment,2,70,140,Philadelphia,92
2024-11-19,USB drive,Equipment,6,59,354,San Antonio,234
2024-11-19,USB drive,Equipment,1,49,49,San Antonio,31
2024-11-19,Power Supply,Components,3,98,294,Philadelphia,198
2024-11-19,Graphic Card,Components,4,1364,5456,Chicago,3456
2024-11-19,Laptop,Computers,7,1896,13272,Houston,9142
2024-11-19,Keyboard,Peripherals,7,172,1204,San Diego,826
2024-11-19,Laptop,Computers,7,758,5306,San Antonio,3577
2024-11-20,Processor,Components,6,683,4098,Chicago,2784
2024-11-20,RAM memory,Components,6,59,354,New York,222
2024-11-20,Monitor,Components,8,721,5768,Los Angeles,3792
2024-11-20,Mouse,Peripherals,7,24,168,Los Angeles,98
2024-11-20,Processor,Components,2,262,524,Philadelphia,334
2024-11-20,SSD,Equipment,9,454,4086,Philadelphia,2844
2024-11-20,Graphic Card,Components,9,627,5643,Chicago,3654
2024-11-21,Monitor,Components,7,744,5208,Philadelphia,3171
2024-11-21,Mouse,Peripherals,3,21,63,Phoenix,39
2024-11-21,RAM memory,Components,9,123,1107,San Antonio,756
2024-11-21,Keyboard,Peripherals,7,194,1358,Philadelphia,896
2024-11-22,Laptop,Computers,3,1936,5808,Philadelphia,3711
2024-11-22,Graphic Card,Components,7,346,2422,Chicago,1680
2024-11-22,Case,Components,9,135,1215,Los Angeles,792
2024-11-22,Power Supply,Components,4,153,612,Houston,372
2024-11-22,Headphones,Peripherals,1,327,327,Phoenix,204
2024-11-23,RAM memory,Components,7,297,2079,Philadelphia,1421
2024-11-23,Mouse,Peripherals,2,41,82,New York,48
2024-11-23,Graphic Card,Components,1,1206,1206,New York,745
2024-11-23,Processor,Components,8,828,6624,New York,3976
2024-11-24,Motherboard,Components,7,381,2667,San Antonio,1743
2024-11-24,RAM memory,Components,4,254,1016,Philadelphia,640
2024-11-24,Headphones,Peripherals,3,275,825,Houston,522
2024-11-24,Monitor,Components,7,334,2338,Chicago,1498
2024-11-24,RAM memory,Components,5,115,575,New York,375
2024-11-25,Keyboard,Peripherals,1,187,187,Chicago,130
2024-11-25,Mouse,Peripherals,6,33,198,Phoenix,120
2024-11-25,Web Camera,Peripherals,8,135,1080,San Diego,728
2024-11-25,Headphones,Peripherals,9,287,2583,Phoenix,1656
2024-11-25,Motherboard,Components,3,421,1263,New York,768
2024-11-25,Hard disc,Equipment,4,205,820,Los Angeles,528
2024-11-25,Laptop,Computers,8,1477,11816,Philadelphia,8208
2024-11-25,Power Supply,Components,9,88,792,Houston,531
2024-11-26,SSD,Equipment,9,405,3645,New York,2502
2024-11-26,Web Camera,Peripherals,7,153,1071,Philadelphia,651
2024-11-26,Case,Components,6,132,792,Houston,516
2024-11-26,RAM memory,Components,6,274,1644,San Diego,1062
2024-11-26,Graphic Card,Components,1,985,985,Los Angeles,597
2024-11-26,Power Supply,Components,3,64,192,San Diego,117
2024-11-27,Case,Components,6,113,678,Philadelphia,408
2024-11-27,USB drive,Equipment,4,62,248,San Diego,160
2024-11-27,RAM memory,Components,2,224,448,Phoenix,308
2024-11-27,Power Supply,Components,3,181,543,San Diego,363
2024-11-28,Web Camera,Peripherals,9,118,1062,San Antonio,729
2024-11-28,Monitor,Components,10,541,5410,Chicago,3450
2024-11-28,Case,Components,10,112,1120,Philadelphia,740
2024-11-28,Mouse,Peripherals,3,49,147,New York,99
2024-11-28,Laptop,Computers,2,1403,2806,Los Angeles,1748
2024-11-28,Processor,Components,3,987,2961,Philadelphia,1989
2024-11-28,Headphones,Peripherals,6,298,1788,New York,1218
2024-11-29,Web Camera,Peripherals,5,165,825,Philadelphia,515
2024-11-29,Processor,Components,6,267,1602,Los Angeles,1026
2024-11-29,Graphic Card,Components,2,1223,2446,San Antonio,1574
